h_fraction,sin_theta_now,b_norm_now,dh_last_window,sin_theta_next,b_norm_next,best_merit_next_3,merit_now,windows_since_dump,coast_h_fraction_3,coast_h_fraction_6,label
0.3789892647,0.8050377123,0.9025615095,0.2241374645,0.428217942,1.164224465,0.6716593904,0.7265960528,1,0.7260086614,1.187539198,0
0.371690942,0.451736816,1.164224465,0.2652139632,0.6951627478,1.239019633,0.9256267616,0.525923053,1,0.7290147278,1.257876161,0
0.4272556493,0.9668330981,1.239019633,0.2748587672,0.9985422224,1.035679003,1.034169213,1.19792519,1,0.7074922228,1.336558339,0
0.4890624999,0.9880747153,1.035679003,0.2528929228,0.9964277735,0.8356320707,0.9015320947,1.023328236,1,0.734772089,1.38371555,0
0.5002384277,0.9345854132,0.8356320707,0.2452745863,0.5869128374,0.9955700524,0.5843128442,0.7809695441,1,0.8077852814,1.401503077,0
0.4722828542,0.07413904358,0.9955700524,0.2767741516,0.3219473376,1.213629576,0.748539474,0.0738106115,1,0.8552206192,1.425929411,0
0.4700807272,0.8321178336,1.213629576,0.307057349,0.9511157635,1.173232127,1.11587957,1.009882814,1,0.847934723,1.472180146,0
0.511148688,0.9622107878,1.173232127,0.3021287776,0.9108912228,0.9259466444,1.079556219,1.128896609,1,0.8373886733,1.516555471,0
0.540677436,0.8377359517,0.9259466444,0.2825883835,0.9999940986,0.8578851477,0.9347017479,0.7756987934,1,0.8796694144,1.539289106,0
0.5265335302,0.9220465201,0.8578851477,0.293523872,0.5461270714,1.093211201,0.5970322314,0.7910100151,1,0.9435944472,1.564299717,0
0.5104443592,0.2977814892,1.093211201,0.3336757795,0.5170717304,1.22409759,0.8383012523,0.3255380594,1,0.9649460804,1.62247496,0
0.5502839237,0.8918402804,1.22409759,0.3550746989,0.9756646854,1.078715734,1.052464847,1.091699538,1,0.9443000519,1.70149983,0
0.6185918619,0.9938675198,1.078715734,0.3408730062,0.9991521631,0.8509466325,1.015178572,1.072100531,1,0.9508521223,1.760762459,0
0.6490411799,0.9917164804,0.8509466325,0.3252337951,0.7665500677,0.9363283062,0.7177425265,0.8438977993,1,1.013744876,1.785351963,0
0.62886217,0.3742876273,0.9363283062,0.3458405107,0.08512362412,1.172697445,0.6026685173,0.3504561001,1,1.074224661,1.804092817,0
0.6124633711,0.621822709,1.172697445,0.3812552466,0.8178310311,1.193610857,0.9761719979,0.7292099018,1,1.082181467,1.84377145,0
0.6403381813,0.9999958706,1.193610857,0.3881058826,0.9782110259,0.9728058195,1.041397587,1.193605928,1,1.065359091,1.891728,0
0.6763265659,0.869894619,0.9728058195,0.3682694002,0.9895686589,0.8382715703,0.9699977698,0.8462385477,1,1.090030527,1.922887563,0
0.6750417742,0.9863587778,0.8382715703,0.366968038,0.6890124504,1.04140299,0.7175396257,0.8268365215,1,1.15498184,1.943931173,0
0.6545374383,0.3059073636,1.04140299,0.4011532461,0.323495071,1.219405768,0.8026689515,0.318572843,1,1.194820799,1.989769406,0
0.6761819239,0.7669774883,1.219405768,0.4321527344,0.9127753722,1.126659806,1.028387324,0.9352567731,1,1.184470472,2.06548985,0
0.74317851,0.9999313344,1.126659806,0.4282905727,0.9957124764,0.8815904797,1.094350645,1.126582443,1,1.175243625,2.135534172,1
0.4499899753,0.9914559523,0.8815904797,0.448203597,0.9126345621,0.8934739394,0.8154151974,0.8740581286,0,0.7495287752,1.391343583,0
0.4451043581,0.6312412081,0.8934739394,0.2541747298,0.1773753092,1.14414546,0.4723568519,0.5639975689,0.05,0.8275297795,1.400929065,0
0.4288678882,0.4818737382,1.14414546,0.2910266702,0.7204299982,1.226143294,0.9339265328,0.5513336498,0.1,0.8545990562,1.427710573,0
0.4607517876,0.9978070991,1.226143294,0.3101084989,0.9773078384,1.034781924,1.011300485,1.223454483,0.15,0.8318450941,1.47405426,0
0.5155173981,0.7744147023,1.034781924,0.294931291,0.8747405842,0.8359864083,1.105862671,0.8013503356,0.2,0.8277172668,1.512488062,0
0.5312982099,0.9580109447,0.8359864083,0.2818173511,0.9067731829,0.9950267834,0.9022636034,0.8008841288,0.25,0.8775208073,1.535796187,0
0.5003777728,0.6442908574,0.9950267834,0.3069678836,0.4183860345,1.223876742,0.8059778651,0.6410866594,0.3,0.9280538247,1.575527311,0
0.4851568096,0.6615371192,1.223876742,0.3454324615,0.852704163,1.192379352,1.016746838,0.8096398939,0.35,0.9309452075,1.648968411,0
0.5312135157,0.999386799,1.192379352,0.3538431857,0.9826712338,0.9373663432,1.111991363,1.191648184,0.4,0.9161709429,1.727551315,0
0.5881521842,0.9619147164,0.9373663432,0.3337269903,0.9908230109,0.8567384011,0.9441593702,0.9016664801,0.45,0.9522657359,1.772405195,0
0.599652533,0.8501918867,0.8567384011,0.3291021816,0.4519313186,1.11199965,0.5025474683,0.7283920376,0.5,1.029830466,1.776954956,0
0.5785292394,0.1563244486,1.11199965,0.3599789485,0.4575884745,1.268361709,0.8252176732,0.1738327321,0.55,1.077315509,1.731447402,0
0.587336452,0.9143566936,1.268361709,0.3886795453,0.9919177064,1.123885837,1.114802262,1.159735019,0.6,1.067012874,1.669850147,0
0.635433921,0.9049344102,1.123885837,0.3835243919,0.8611856092,0.8613059437,0.7417442839,1.017042967,0.65,1.031927894,1.646588104,0
0.6660772831,0.8779975733,0.8613059437,0.3656179754,0.8779975733,0.8613059437,0.7562245284,0.7562245284,0.7,0.9869459878,1.675675394,0
0.05062525068,0.27392537,0.9443771008,0,0.6094296003,1.135000136,0.8439284116,0.2586888468,1,1.250357798,2.330954612,0
0.3993429909,0.7480941402,1.135000136,0.4097869129,0.7681592026,1.138767482,0.8925337465,0.8490869506,1,1.417207784,2.230159009,0
0.7354128267,0.8611630652,1.138767482,0.3731705988,0.990097693,0.9483393298,0.9389485826,0.9806644956,1,1.524130089,1.995712147,1
0.5275299998,0.5257333706,0.9483393298,0.5709272044,0.944641112,0.8601594333,1.099817326,0.4985736324,0,1.524882265,2.472244988,0
0.7409207328,0.9927492836,0.8601594333,0.375587978,0.8415330649,1.047507908,1.001510378,0.8539226612,0.05,1.745120624,2.200354071,0
0.9328031238,0.8440559203,1.047507908,0.4239515434,0.9000324011,1.191277679,1.076801578,0.8841552514,0.1,1.789272427,1.927741151,0
0.1505677303,0.8674547886,1.091507605,1.006462097,0.9999741644,0.8799376237,0.87991489,0.9468334991,0,1.181382015,1.443256578,0
0.4997323614,0.9309960789,0.8799376237,0.3636767999,0.550805867,0.9211651159,0.8965783157,0.8192184773,0.05,1.168427797,1.123785914,0
0.7893774528,0.5379164041,0.9211651159,0.3224346169,0.6718838319,1.150587592,1.026553853,0.4955098267,0.1,1.001972305,0.7592858311,0
0.9202870469,0.8056112955,1.150587592,0.229303876,0.9401388041,1.207493582,1.135211572,0.9269263606,0.15,0.7887945446,0.4717211687,0
0.8821302973,0.9936443849,1.207493582,0.2221492564,0.9824598201,1.016523129,0.9986931305,1.199819217,0.2,0.5721584145,0.5746467799,0
0.7235957331,0.9034723412,1.016523129,0.2753011842,0.8403827144,0.8519596939,1.228273623,0.9184005313,0.25,0.2984296247,0.9088023947,0
0.5251937108,0.7932335686,0.8519596939,0.2756067671,0.9888510418,1.023293546,1.201837522,0.6758030284,0.3,0.1296710605,1.160192505,0
0.3501456649,0.9971977475,1.023293546,0.203341331,0.9533873896,1.231033238,1.173651565,1.020426019,0.35,0.496528251,1.226114685,0
0.2141186727,0.9761658129,1.231033238,0.1524262253,0.883481903,1.181560601,1.043887408,1.201692561,0.4,0.8157116079,1.105427775,0
0.2928175916,0.9773638034,1.181560601,0.2082638424,0.7780963665,0.9336625859,0.8645604481,1.154814563,0.45,0.9663771162,0.8523575364,0
0.5358067162,0.7963385036,0.9336625859,0.252410345,0.3406610532,0.8831425094,1.08669536,0.7435114665,0.5,0.9095656159,0.5415783667,1
0.2977821944,0.5605749281,0.8831425094,0.3777465291,0.9177974506,1.137690229,1.259997944,0.4950675488,0,0.8705544409,1.705567904,1
0.3844350727,0.5371804871,1.137690229,0.225643058,0.7642415515,1.275146595,0.986944887,0.6111449912,0,0.8573407024,1.533124775,0
0.5014626139,0.598104544,1.275146595,0.2296289205,0.8172229638,1.118983461,0.9144589806,0.7626709726,0.05,0.9747800912,1.455668492,0
0.631694166,0.9075486417,1.118983461,0.2028449184,0.9922189845,0.8701452227,0.9678385623,1.01553192,0.1,1.075726332,1.265790861,0
0.7230417223,0.9286824759,0.8701452227,0.2000625135,0.697934218,0.9674099582,1.183559909,0.8080886199,0.15,1.123144158,1.003946637,0
0.7767226124,0.7408180103,0.9674099582,0.2483302501,0.9041563086,1.239605955,1.263429922,0.7166747204,0.2,1.049564889,0.8257793466,1
0.5994791603,0.4909679581,1.239605955,0.522919583,0.7169782331,1.277054155,0.9181366738,0.6086068045,0,1.225406456,1.090307939,1
0.6835000653,0.4026472276,1.277054155,0.2843108845,0.7125505404,1.032524212,0.9760207731,0.5142023151,0,1.718197666,1.957741956,0
0.9349816181,0.9799006327,1.032524212,0.519666014,0.915673286,0.8532367253,1.114620029,1.011771129,0.05,1.565917306,1.687137559,0
0.8115935583,0.6550901897,1.08044618,0.8429432151,0.88514942,1.312258839,1.195121278,0.7077896932,0,0.4885736514,0.634412003,0
0.7630318418,0.8807394967,1.312258839,0.0497643062,0.9639256754,1.23755247,1.1929086,1.15575819,0.05,0.4291029551,0.8502156265,0
0.6425732892,0.9594790417,1.23755247,0.124984853,0.9974408471,0.942158564,1.195824729,1.187405658,0.1,0.5070527236,1.015872822,0
0.526631128,0.9987310837,0.942158564,0.1285906155,0.9867353286,0.8952150145,1.34064369,0.9409630437,0.15,0.685441613,1.051724313,0
0.4838681676,0.964087254,0.8952150145,0.0684679455,0.9838138558,1.195829021,1.345662951,0.8630653851,0.2,0.8767891535,0.9201663822,0
0.5319079751,0.9892658216,1.195829021,0.06286732696,0.9968446515,1.346227368,1.341979551,1.182992779,0.25,0.9963433164,0.6831503193,0
0.6539464755,0.9770750931,1.346227368,0.1457084686,0.8509192242,1.163391371,0.9899520826,1.315365231,0.3,0.9842844194,0.5057583846,0
0.8018604916,0.7740682898,1.163391371,0.1820686339,0.2278975549,0.8737694162,1.196595208,0.9005443687,0.35,0.8306995746,0.5961244623,0
0.9073501755,0.1290087209,0.8737694162,0.1537512231,0.6814258488,0.984914561,1.330311616,0.1127238748,0.4,0.6321337772,0.8671594358,0
0.9175385221,0.695328442,0.984914561,0.1109595585,0.9393136425,1.293219979,1.325533972,0.6848391072,0.45,0.5253470153,1.17311567,0
0.8142222228,0.9119457914,1.293219979,0.158600951,0.9719789848,1.338193549,1.300696008,1.179346517,0.5,0.5770769087,1.440274751,0
0.6739940852,0.9033635047,1.338193549,0.20893774,0.9319496511,1.067086871,1.069363857,1.208875215,0.55,0.7506552021,1.604852552,0
0.5936110686,0.8476739017,1.067086871,0.1973483133,0.9637665957,0.8524502519,1.359194734,0.9045416911,0.6,0.9958317686,1.601443632,0
0.613596917,0.9983638385,0.8524502519,0.1536167123,0.969038343,1.097765872,1.324723855,0.8510555056,0.65,1.226685971,1.409861237,0
0.712440412,0.9492315045,1.097765872,0.1821168499,0.9792867773,1.359297496,1.331142064,1.04203395,0.7,1.345216437,1.132764091,1
0.3653591214,0.4449009971,1.359297496,0.6235045716,0.6992771403,1.290021238,0.9131213029,0.6047528112,0,1.281305113,1.291537769,0
0.6151528515,0.9437123063,1.290021238,0.344505624,0.9875970091,0.9671352893,0.9551399192,1.217408918,0.05,1.227933975,0.9558070836,0
0.8567736049,0.8785703729,0.9671352893,0.3461833748,0.51902196,0.8890039694,1.296890279,0.8496964118,0.1,0.9683740167,0.7898417884,0
0.8830001841,0.6225961429,1.209628056,0.4848484809,0.8420539098,1.386648635,1.167632905,0.7531097621,0,0.7189450074,0.5385782443,0
0.8593445976,0.8993884736,1.386648635,0.1180847853,0.9823606513,1.208327286,1.187013179,1.247135799,0.05,0.6023993655,0.5752045323,0
0.7426059936,0.9993543343,1.208327286,0.1684618812,0.9664302932,0.887444693,1.298783926,1.20754711,0.1,0.5377614065,0.7368912693,0
0.6033615063,0.9376551443,0.887444693,0.1748302977,0.9700644741,0.9724443775,1.306232568,0.8321170816,0.15,0.5651225975,0.8627602552,1
0.1387198649,0.6431734787,0.9724443775,0.5455269358,0.9376614521,1.302287509,1.369306797,0.6254504332,0,0.8850687988,1.534536729,1
0.2374882364,0.4970110006,1.302287509,0.1598698946,0.736244688,1.372735502,1.010669221,0.6472512177,0,1.10487339,1.425046562,0
0.4552511095,0.8903529895,1.372735502,0.2816239012,0.9972379365,1.104611091,1.101560085,1.222219158,0.05,1.158095552,1.104557899,0
0.7124913195,0.9736324972,1.104611091,0.3117150815,0.602486991,0.8523572165,0.5135341346,1.075485255,0.1,1.075672641,0.7211682663,1
0.09718996864,0.1377257005,0.8523572165,0.633610187,0.1377257005,0.8523572165,0.1173914947,0.1173914947,0,1.196578077,2.158183981,0
0.3294933757,0.9843500159,0.9495303247,0,0.8713045377,1.477764117,1.287582581,0.9346701902,1,0.8275845485,0.4147199861,0
0.4652637491,0.8375987596,1.477764117,0.2590598417,0.6888952772,1.67558402,1.154301918,1.237773392,1,0.7781768415,0.2679630258,0
0.6571415729,0.8309762234,1.67558402,0.2631790732,0.826751695,1.333990901,1.102879238,1.392370481,1,0.5946393132,0.3258264675,1
0.2905537456,0.4154856529,1.333990901,0.5042728572,0.964781614,0.8584686014,0.8282347229,0.5542540803,0,0.3286102215,0.7244669176,0
0.1942243887,0.9048440225,0.8584686014,0.1135354847,0.8061770796,1.157700175,0.9333113463,0.7767801825,0.05,0.5429059116,0.6478376951,0
0.1558265405,0.9999130402,1.157700175,0.1732839925,0.9190397006,1.621224465,1.489969647,1.157599502,0.1,0.6468451058,0.6205991289,0
0.3412804806,0.9988801004,1.621224465,0.2344196292,0.9947275845,1.596726871,1.588308263,1.619408856,0.15,0.621830636,0.6492368433,0
0.5439377162,0.9989731686,1.596726871,0.2084689599,0.9853953945,1.108748207,1.378893461,1.595087301,0.2,0.5362380341,0.6261348304,0
0.6416773065,0.9774496732,1.108748207,0.1065784907,0.9853611652,0.8778810318,1.663121129,1.083745573,0.25,0.5129685736,0.5038110245,0
0.5998737079,0.986018235,0.8778810318,0.1120096607,0.9887534801,1.380148444,1.604810889,0.8656067054,0.3,0.5420485736,0.3778959342,0
0.4748968796,0.925484722,1.380148444,0.2378994484,0.8067973781,1.681257725,1.356434324,1.277306299,0.35,0.495679961,0.4223927671,0
0.4111000886,0.5014180006,1.681257725,0.276294998,0.1722392691,1.438299482,1.016043748,0.8430128869,0.4,0.3379766263,0.5436677934,0
0.4415859283,0.3649685741,1.438299482,0.2102607445,0.7349838613,0.9151596027,0.9712000502,0.5249341109,0.45,0.2077969163,0.5949367999,0
0.4216669937,0.8387697881,0.9151596027,0.09241248948,0.8988555625,1.045640517,0.9621612059,0.767608226,0.5,0.3443491443,0.6102787605,0
0.2841915616,0.8428136286,1.045640517,0.1463170877,0.4988422165,1.559143124,0.7777664118,0.8812800784,0.55,0.478068142,0.7280247504,0
0.1595567122,0.6835328046,1.559143124,0.2472366384,0.6420318459,1.65041011,1.05961585,1.065725472,0.6,0.4869177046,0.9159365104,0
0.3190314313,0.9997688428,1.65041011,0.2530872462,0.9999036035,1.227373557,1.266969515,1.650028606,0.65,0.4565174498,1.030038173,0
0.4635120666,0.998049857,1.227373557,0.1614374369,0.9945109741,0.8450698231,1.655488415,1.224980003,0.7,0.5691278245,0.9980288464,0
0.4736757213,0.9455894968,0.8450698231,0.1117112677,0.9790997137,1.267876635,1.661260316,0.7990891488,0.75,0.7435477532,0.8615677869,0
0.4037323911,0.9938241162,1.267876635,0.2423220516,0.9769677498,1.664226364,1.625895486,1.260046376,0.8,0.8017216213,0.7479278758,0
0.4428916862,0.830136489,1.664226364,0.3154832574,0.5826388895,1.535077908,0.8943960875,1.381535031,0.85,0.6947239155,0.7458939975,0
0.5819073846,0.5362215071,1.535077908,0.2794780553,0.4989216274,1.011783516,1.236426659,0.8231417893,0.9,0.4994220451,0.7922370169,0
0.6386943658,0.7017856429,1.011783516,0.1717519201,0.9876653711,0.9412611534,1.112852342,0.7100551455,0.95,0.4149039171,0.8500769077,0
0.5351615516,0.9251246191,0.9412611534,0.1725299142,0.6331802636,1.470823372,0.9312963305,0.870783866,1,0.4786057857,1.008026791,0
0.3124929753,0.336634133,1.470823372,0.2820773616,0.4743230536,1.683291838,0.9897426516,0.4951293507,1,0.5030420515,1.251203218,0
0.1909164918,0.9682592298,1.683291838,0.3214626066,0.9976271129,1.354952935,1.351737785,1.629862859,1,0.5051999665,1.444765827,0
0.3193665673,0.8784805861,1.354952935,0.2592162631,0.9370983891,0.8658025356,1.518585816,1.190299849,1,0.6770442332,1.486605707,0
0.3812899026,0.9941584525,0.8658025356,0.1888469382,0.8422938389,1.13721188,1.457035342,0.860744909,1,0.9360530121,1.380264218,0
0.3709105177,0.7168069733,1.13721188,0.2714521172,0.9323818309,1.615048675,1.614382075,0.8151614057,1,1.082711122,1.227529625,0
0.4891792386,0.9914249151,1.615048675,0.3662114829,0.888069501,1.618209024,1.43708208,1.601199495,1,1.038488276,1.149059536,0
0.7052633542,0.7257059047,1.618209024,0.3642575429,0.4811434486,1.143927761,1.311497366,1.174343844,1,0.8510806617,1.15744208,1
0.473534691,0.5012795632,1.143927761,0.4940597639,0.9965413217,0.8630701994,0.8600851172,0.5734276083,0,0.4248399338,0.9300632189,0
0.351753388,0.9549509595,0.8630701994,0.1512201567,0.3921908101,1.347368686,0.571792573,0.824189715,0.05,0.6097926707,0.971932633,0
0.2123103154,0.5335071906,1.347368686,0.2397725699,0.5986407417,1.683283177,1.127253678,0.7188308825,0.1,0.7021493781,1.081185325,0
0.3413494062,0.9993128992,1.683283177,0.2914686062,0.9972627242,1.482390564,1.478332852,1.682126592,0.15,0.6946901941,1.19114934,0
0.5542304327,0.9839568439,1.482390564,0.2477522077,0.9998484942,0.9533149093,1.464138547,1.45860834,0.2,0.7017708002,1.198680105,0
0.6559330013,0.9842382443,0.9533149093,0.1620715142,0.9260322552,0.9958361197,1.645051944,0.9382889926,0.25,0.7977501036,1.091238834,0
0.6264876661,0.900851222,0.9958361197,0.2073700736,0.9887838975,1.520931388,1.67156008,0.8971001853,0.3,0.8710955058,0.9700888381,0
0.559420526,0.982386458,1.520931388,0.3195101986,0.8894479319,1.672874432,1.487934704,1.494142399,0.35,0.8076546357,0.9493495707,0
0.5813802875,0.5831774061,1.672874432,0.3388287023,0.2226856139,1.29927956,1.147096021,0.9755825721,0.4,0.63326172,1.015104751,0
0.6312799911,0.2192668155,1.29927956,0.2626551407,0.8642567156,0.8499141206,1.027772379,0.2848888917,0.45,0.518714945,1.084414792,0
0.5766167881,0.9731444296,0.8499141206,0.1943019106,0.7187593931,1.187303541,0.8533855728,0.8270891921,0.5,0.5910866746,1.166970926,0
0.3959266682,0.3960939459,1.187303541,0.2635740598,0.2922358681,1.634141127,0.9661558095,0.4702837447,0.55,0.6825288032,1.332764749,0
0.2565199151,0.8301096334,1.634141127,0.3422831371,0.9547422773,1.591643596,1.519609431,1.356516292,0.6,0.6981440351,1.52544547,0
0.3925291402,0.9355854983,1.591643596,0.3299813794,0.9118984465,1.102144564,1.341014032,1.489118667,0.65,0.7407827997,1.623092471,0
0.5323480427,0.9734073499,1.102144564,0.2504556082,0.9476809972,0.8781809193,1.432479584,1.072835619,0.7,0.9145333654,1.57286796,0
0.5540596691,0.7375797071,0.8781809193,0.2482801385,0.8136065631,1.374117244,1.533681729,0.6477284252,0.75,1.090207716,1.43600466,0
0.5406088744,0.9455922618,1.374117244,0.3563644848,0.9997400745,1.679375878,1.678939365,1.299354633,0.8,1.114886523,1.333708626,0
0.6399512788,0.8541654218,1.679375878,0.4069864551,0.6098034511,1.455029197,0.9631026238,1.434464805,0.85,0.9750523733,1.332532974,0
0.7767606146,0.3555894953,1.455029197,0.3584407553,0.4551973253,0.9351805888,1.241013754,0.5173930977,0.9,0.7932356337,1.387349622,0
0.7965944414,0.7373241762,0.9351805888,0.2796763344,0.9407771764,1.010131811,1.003480197,0.6895312573,0.95,0.7413835375,1.473046098,0
0.650700492,0.7666404702,1.010131811,0.3110278366,0.4927123651,1.523180651,0.9619193677,0.7744079266,1,0.7894197427,1.593252073,0
0.4235688027,0.5565080664,1.523180651,0.4001838164,0.793802353,1.659051178,1.316958729,0.8476623186,1,0.8107541585,1.707910633,0
0.3531408613,0.975762445,1.659051178,0.4191487948,0.8385148308,1.28413919,1.076769756,1.618839834,1,0.8539250537,1.820277442,0
0.4639199757,0.7281582669,1.28413919,0.3562118522,0.9632478602,0.8488856616,0.8176872971,0.9350565674,1,0.9917058729,1.911991072,0
0.5256543392,0.9389103867,0.8488856616,0.3208635501,0.9389103867,0.8488856616,0.7970275649,0.7970275649,1,1.128024096,1.937469855,0
0.0673236602,0.903231685,0.8922092102,0,0.9942518481,1.312084817,1.416768443,0.8058716283,1,0.3918147268,0.5407013322,0
0.0739444211,0.9463355966,1.312084817,0.03824443598,0.9326690775,1.494864745,1.394214123,1.241672568,1,0.5373307841,0.4252227293,0
0.1890291997,0.9984150574,1.494864745,0.136294078,0.9491002592,1.23936768,1.176284186,1.492495471,1,0.5590354042,0.4070037959,0
0.3587593313,0.8715217027,1.23936768,0.176971791,0.5090642927,0.8454971785,1.342752809,1.080135831,1,0.4696082322,0.5085852616,0
0.4897728313,0.531494291,0.8454971785,0.1414439427,0.8308262116,1.024305943,1.44926315,0.4493769234,1,0.375122233,0.6120169594,0
0.5201945047,0.8891891035,1.024305943,0.08583827837,0.985938396,1.419770342,1.450292125,0.9108016832,1,0.3753457004,0.7081306237,0
